timestamp,latitude,longitude,region,central_pressure,pressure_trend,sea_level_pressure,wind_speed,wind_direction,wind_gusts,wind_shear,sea_surface_temp,wave_height,tidal_level,current_speed,salinity,air_temperature,humidity,precipitation,visibility,cloud_cover,cloud_top_temp,vorticity,divergence,convective_activity,cyclone_formation_probability,intensification_rate,landfall_eta,cyclone_category,data_reliability,battery_level,signal_strength
2025-08-19T10:09:46.596Z,22.291,68.9673,Dwarka,1004.34,-1.061,1007.78,39.34,150.8,50.25,5.03,27.05,2.03,2.08,0.88,34.71,28.86,75.4,7.58,8.5,41.3,-45.63,0.000188,-9.4e-05,0.15,0.225,0.0,28,0,0.998,77.4,-40.8
2025-08-19T09:39:46.596Z,22.5391,70.0898,Jamnagar,979.25,-2.364,983.58,145.77,199.7,174.42,5.49,29.81,8.49,3.46,2.26,34.75,30.93,93.3,50.88,3.0,82.7,-66.33,0.000878,-0.000439,0.702,0.95,0.694,27,3,0.926,76.4,-46.7
2025-08-19T09:09:46.596Z,21.688,72.1094,Bhavnagar,987.7,-0.608,992.23,122.7,179.1,148.22,17.29,28.96,6.95,3.03,1.83,35.21,30.29,82.6,30.86,4.7,69.8,-59.92,0.000664,-0.000332,0.531,0.797,0.16,28,3,0.956,99.8,-47.8
2025-08-19T08:39:46.596Z,21.0201,70.2602,Veraval,983.41,-1.999,988.98,136.33,177.6,153.4,13.1,29.36,7.14,3.23,2.03,34.59,30.59,87.8,42.4,3.9,75.9,-62.93,0.000764,-0.000382,0.611,0.917,0.411,30,3,0.975,78.6,-47.1
2025-08-19T08:09:46.596Z,23.0584,72.4871,Ahmedabad Coast,1002.05,-1.057,1006.23,53.66,158.5,56.84,7.15,27.17,2.92,2.14,0.94,35.39,28.95,79.9,9.87,8.3,43.1,-46.54,0.000218,-0.000109,0.174,0.262,0.0,28,0,0.979,76.9,-36.9
2025-08-19T07:39:46.596Z,22.346,71.2913,Gujarat Coast,1008.07,-0.535,1011.06,34.15,152.9,27.6,5.03,26.64,2.2,1.87,0.67,35.38,28.55,70.9,9.92,9.3,35.0,-42.51,8.4e-05,-4.2e-05,0.067,0.101,0.0,28,0,0.948,97.8,-39.1
2025-08-19T07:09:46.596Z,21.6921,69.695,Porbandar,999.38,-0.07,1001.79,79.84,187.3,76.83,12.16,27.73,4.51,2.42,1.21,35.16,29.37,81.1,22.94,7.1,51.4,-50.71,0.000357,-0.000179,0.286,0.429,0.0,28,1,0.905,97.0,-38.6
2025-08-19T06:39:46.596Z,22.2747,68.9207,Dwarka,997.51,-1.361,1001.88,80.95,197.8,86.76,19.98,27.81,4.41,2.45,1.25,35.13,29.43,83.0,10.66,7.0,52.6,-51.31,0.000377,-0.000188,0.302,0.452,0.0,28,1,0.958,82.7,-49.0
2025-08-19T06:09:46.596Z,22.3729,70.0358,Jamnagar,1004.2,-0.461,1008.85,50.72,173.9,69.3,17.27,27.04,2.06,2.07,0.87,35.39,28.86,72.3,8.69,8.5,41.1,-45.57,0.000186,-9.3e-05,0.149,0.223,0.0,28,0,0.986,91.2,-49.5
2025-08-19T05:39:46.596Z,21.7501,72.251,Bhavnagar,1003.54,-1.093,1007.98,46.91,179.9,55.54,17.48,27.05,3.06,2.08,0.87,34.63,28.86,71.4,11.11,8.5,41.2,-45.62,0.000187,-9.4e-05,0.15,0.225,0.0,28,0,0.947,89.1,-39.1
2025-08-19T05:09:46.596Z,20.9809,70.2459,Veraval,982.92,-0.819,987.91,139.16,199.1,167.38,18.67,29.25,7.22,3.17,1.97,35.13,30.51,83.6,34.42,4.1,74.2,-62.1,0.000737,-0.000368,0.589,0.884,0.342,30,3,0.884,82.9,-31.1
2025-08-19T04:39:46.596Z,23.0753,72.6267,Ahmedabad Coast,981.77,-1.54,989.07,137.9,179.1,150.04,18.82,29.19,7.15,3.14,1.94,34.88,30.46,86.1,28.09,4.2,73.3,-61.65,0.000722,-0.000361,0.577,0.866,0.304,31,3,0.984,95.7,-47.0
2025-08-19T04:09:46.597Z,22.202,71.264,Gujarat Coast,994.33,-1.495,999.9,82.36,192.2,101.64,9.44,28.06,3.54,2.58,1.38,35.4,29.62,83.6,18.88,6.5,56.5,-53.24,0.000441,-0.000221,0.353,0.53,0.0,28,1,0.868,94.6,-43.5
2025-08-19T03:39:46.597Z,21.683,69.7222,Porbandar,989.21,-0.4,995.1,96.2,199.1,113.87,11.53,28.52,5.65,2.81,1.61,34.67,29.97,88.5,37.43,5.6,63.4,-56.68,0.000556,-0.000278,0.445,0.667,0.0,28,2,0.89,92.8,-39.2
2025-08-19T03:09:46.597Z,22.2294,68.9127,Dwarka,1011.42,0.247,1012.65,33.93,190.0,23.99,11.35,26.46,0.62,1.78,0.58,35.4,28.42,74.4,10.14,9.7,32.4,-41.19,4e-05,-2e-05,0.032,0.047,0.0,28,0,0.997,71.1,-30.6
2025-08-19T02:39:46.597Z,22.5565,69.9647,Jamnagar,1007.13,-0.076,1011.85,43.31,193.4,33.44,17.98,26.76,2.64,1.93,0.73,34.73,28.65,76.9,5.57,9.1,36.9,-43.45,0.000115,-5.8e-05,0.092,0.138,0.0,28,0,0.995,70.9,-31.9
2025-08-19T02:09:46.597Z,21.8571,72.1629,Bhavnagar,997.82,-0.633,1003.06,75.13,197.5,97.02,13.95,27.67,2.77,2.39,1.19,35.15,29.33,75.0,14.28,7.3,50.6,-50.29,0.000343,-0.000172,0.275,0.412,0.0,28,1,0.86,78.4,-48.3
2025-08-19T01:39:46.597Z,20.9997,70.1486,Veraval,1010.16,-0.566,1015.14,29.34,204.7,17.62,8.4,26.34,0.2,1.72,0.52,34.6,28.33,73.7,-4.79,9.9,30.5,-40.27,9e-06,-5e-06,0.007,0.011,0.0,28,0,0.913,97.2,-35.5
2025-08-19T01:09:46.597Z,23.0252,72.6623,Ahmedabad Coast,976.64,-1.551,985.5,155.33,184.3,179.97,12.74,29.78,7.22,3.44,2.24,35.17,30.91,92.4,48.12,3.0,82.3,-66.13,0.000871,-0.000436,0.697,0.95,0.678,27,3,0.906,95.1,-48.1
2025-08-19T00:39:46.597Z,22.2796,71.1096,Gujarat Coast,976.75,-1.288,982.51,161.66,174.8,179.3,7.57,29.88,8.9,3.49,2.29,35.29,30.99,91.2,40.74,2.8,83.7,-66.86,0.000895,-0.000448,0.716,0.95,0.738,27,3,0.888,77.3,-38.9
2025-08-19T00:09:46.597Z,21.7088,69.5677,Porbandar,1006.31,-0.934,1006.98,57.83,174.8,71.58,15.13,27.19,1.88,2.15,0.95,34.58,28.97,72.6,6.84,8.2,43.4,-46.69,0.000223,-0.000112,0.179,0.268,0.0,28,0,0.911,74.8,-39.7
2025-08-18T23:39:46.597Z,22.2444,68.986,Dwarka,984.93,-2.123,990.51,135.11,155.7,141.72,7.39,29.13,6.64,3.12,1.92,35.48,30.42,91.3,43.06,4.3,72.5,-61.24,0.000708,-0.000354,0.566,0.85,0.27,31,3,0.897,74.4,-35.7
2025-08-18T23:09:46.597Z,22.3796,70.0171,Jamnagar,999.74,-1.108,1001.92,72.1,194.4,80.11,12.52,27.64,3.62,2.37,1.17,35.25,29.3,80.3,20.44,7.3,50.1,-50.03,0.000334,-0.000167,0.268,0.401,0.0,28,1,0.895,90.2,-33.3
2025-08-18T22:39:46.597Z,21.8319,72.1968,Bhavnagar,973.97,-1.259,981.95,163.27,165.9,200.34,18.72,30.21,9.09,3.66,2.46,34.82,31.24,96.5,52.73,2.2,88.7,-69.36,0.000979,-0.000489,0.783,0.95,0.946,25,4,0.95,87.5,-39.7
2025-08-18T22:09:46.597Z,21.0167,70.1117,Veraval,1007.0,-0.031,1008.21,45.98,193.2,53.25,11.63,26.94,2.71,2.02,0.82,35.35,28.78,74.2,14.92,8.7,39.6,-44.8,0.00016,-8e-05,0.128,0.192,0.0,28,0,0.897,71.1,-45.8
2025-08-18T21:39:46.597Z,23.0648,72.6132,Ahmedabad Coast,1002.98,-0.872,1006.32,54.06,170.8,58.52,8.7,27.25,2.15,2.17,0.97,35.18,29.01,71.1,17.98,8.1,44.2,-47.1,0.000237,-0.000118,0.189,0.284,0.0,28,0,0.976,96.1,-46.5
2025-08-18T21:09:46.597Z,22.2402,71.198,Gujarat Coast,999.52,-1.118,1003.62,71.95,180.0,93.71,14.3,27.67,4.73,2.39,1.19,35.0,29.33,82.4,21.83,7.3,50.6,-50.28,0.000343,-0.000171,0.274,0.411,0.0,28,1,0.889,77.2,-48.7
2025-08-18T20:39:46.597Z,21.7194,69.6319,Porbandar,987.67,-0.965,994.27,103.14,170.5,131.74,13.24,28.66,5.51,2.88,1.68,35.01,30.07,85.7,33.84,5.3,65.3,-57.66,0.000589,-0.000294,0.471,0.707,0.0,28,2,0.938,87.2,-36.4
2025-08-18T20:09:46.597Z,22.193,68.8771,Dwarka,990.66,-0.544,994.62,114.1,173.9,133.04,10.98,28.61,5.51,2.86,1.65,35.12,30.03,89.0,25.28,5.4,64.6,-57.32,0.000577,-0.000289,0.462,0.693,0.0,28,2,0.955,81.7,-40.9
2025-08-18T19:39:46.597Z,22.5248,70.0934,Jamnagar,1008.91,0.134,1012.73,30.1,151.5,33.84,6.53,26.58,1.7,1.84,0.64,34.95,28.51,72.4,9.65,9.4,34.3,-42.13,7.1e-05,-3.6e-05,0.057,0.085,0.0,28,0,0.989,79.9,-44.1
2025-08-18T19:09:46.597Z,21.8443,72.1637,Bhavnagar,991.64,-1.607,995.05,107.64,190.8,119.91,6.75,28.63,4.92,2.87,1.66,35.47,30.05,82.0,26.41,5.3,64.9,-57.47,0.000582,-0.000291,0.466,0.699,0.0,28,2,0.859,87.2,-47.1
2025-08-18T18:39:46.597Z,20.8619,70.1687,Veraval,1014.38,0.676,1013.49,26.48,197.0,30.56,6.17,26.3,0.2,1.7,0.5,34.85,28.3,73.8,6.06,10.0,30.0,-40.01,0.0,-0.0,0.0,0.0,0.0,28,0,0.915,87.9,-49.0
2025-08-18T18:09:46.597Z,22.9704,72.5912,Ahmedabad Coast,995.52,-0.863,997.49,88.75,195.3,116.07,9.79,28.19,5.53,2.65,1.45,34.69,29.72,82.7,18.4,6.2,58.4,-54.18,0.000473,-0.000236,0.378,0.567,0.0,28,2,0.931,78.0,-30.4
2025-08-18T17:39:46.597Z,22.2266,71.2304,Gujarat Coast,985.11,-1.022,993.1,121.18,178.6,133.31,17.89,28.93,6.93,3.01,1.81,35.19,30.27,87.4,34.67,4.7,69.4,-59.69,0.000656,-0.000328,0.525,0.788,0.141,28,3,0.948,99.9,-45.7
2025-08-18T17:09:46.597Z,21.5428,69.5386,Porbandar,1013.76,0.508,1014.17,23.9,185.5,29.09,17.46,26.36,0.7,1.73,0.53,35.03,28.35,71.3,-7.86,9.9,31.0,-40.48,1.6e-05,-8e-06,0.013,0.019,0.0,28,0,0.956,96.4,-31.2
2025-08-18T16:39:46.597Z,22.2979,68.8701,Dwarka,995.75,-0.644,998.94,93.48,200.6,108.95,9.71,28.1,4.99,2.6,1.4,34.8,29.65,78.7,14.0,6.4,57.1,-53.54,0.000451,-0.000226,0.361,0.541,0.0,28,1,0.955,92.1,-33.8
2025-08-18T16:09:46.597Z,22.4341,69.9659,Jamnagar,1008.7,0.452,1010.38,23.78,196.7,28.82,13.29,26.66,1.51,1.88,0.68,34.63,28.57,71.7,-5.15,9.3,35.4,-42.69,9e-05,-4.5e-05,0.072,0.107,0.0,28,0,0.973,88.7,-31.9
2025-08-18T15:39:46.597Z,21.6969,72.2179,Bhavnagar,992.09,-0.882,995.72,88.38,167.5,117.12,19.92,28.37,4.48,2.74,1.53,34.86,29.85,86.8,27.21,5.9,61.0,-55.51,0.000517,-0.000258,0.414,0.62,0.0,28,2,0.934,98.8,-33.6
2025-08-18T15:09:46.597Z,21.0102,70.1403,Veraval,977.74,-2.286,985.14,138.7,197.1,167.38,16.35,29.58,7.82,3.34,2.14,34.51,30.76,89.0,50.87,3.4,79.3,-64.63,0.000821,-0.00041,0.657,0.95,0.552,28,3,0.938,71.1,-43.6
2025-08-18T14:39:46.597Z,22.9747,72.5781,Ahmedabad Coast,1007.78,-0.428,1010.82,33.74,163.5,46.75,17.99,26.9,2.86,2.0,0.8,34.54,28.75,74.9,12.5,8.8,39.0,-44.48,0.000149,-7.5e-05,0.12,0.179,0.0,28,0,0.992,75.1,-30.7
2025-08-18T14:09:46.597Z,22.1644,71.1945,Gujarat Coast,1010.41,-0.349,1010.99,26.16,206.1,42.91,9.69,26.69,2.6,1.89,0.69,35.22,28.59,74.8,1.01,9.2,35.8,-42.9,9.7e-05,-4.8e-05,0.077,0.116,0.0,28,0,0.977,80.4,-46.9
2025-08-18T13:39:46.597Z,21.5926,69.625,Porbandar,989.77,-1.264,995.68,105.83,155.7,127.79,17.52,28.42,4.93,2.76,1.56,35.17,29.89,78.3,30.1,5.8,61.8,-55.88,0.000529,-0.000265,0.423,0.635,0.0,28,2,0.95,90.9,-37.3
2025-08-18T13:09:46.597Z,22.292,68.9641,Dwarka,1006.33,-1.008,1007.86,46.6,198.4,64.65,6.58,27.09,2.14,2.1,0.9,35.41,28.89,70.1,7.23,8.4,41.9,-45.95,0.000198,-9.9e-05,0.159,0.238,0.0,28,0,0.92,88.7,-32.8
2025-08-18T12:39:46.597Z,22.3878,70.0917,Jamnagar,989.61,-1.59,993.0,107.02,177.0,144.8,15.66,28.82,5.5,2.96,1.76,34.81,30.19,90.4,34.97,5.0,67.8,-58.91,0.00063,-0.000315,0.504,0.757,0.076,28,2,0.892,97.1,-35.1
2025-08-18T12:09:46.597Z,21.7552,72.1167,Bhavnagar,988.69,-1.476,993.5,112.8,173.2,132.26,12.13,28.78,5.08,2.94,1.74,34.62,30.16,82.4,34.73,5.0,67.2,-58.61,0.00062,-0.00031,0.496,0.745,0.051,28,2,0.876,98.9,-33.2
2025-08-18T11:39:46.597Z,20.8666,70.1205,Veraval,986.36,-1.095,992.51,122.8,200.9,159.17,10.46,29.04,6.59,3.07,1.87,34.54,30.35,86.0,38.84,4.5,71.1,-60.54,0.000685,-0.000342,0.548,0.822,0.211,28,3,0.98,89.6,-47.9
2025-08-18T11:09:46.597Z,23.0849,72.5867,Ahmedabad Coast,999.99,-0.306,1005.33,65.34,195.6,82.62,9.08,27.57,4.33,2.34,1.13,35.49,29.25,78.9,10.1,7.5,49.0,-49.52,0.000317,-0.000159,0.254,0.381,0.0,28,1,0.92,87.9,-34.7
2025-08-18T10:39:46.597Z,22.2827,71.152,Gujarat Coast,992.91,-0.878,995.72,101.33,191.1,131.23,13.98,28.43,4.63,2.77,1.57,35.07,29.9,84.8,28.08,5.7,62.0,-55.98,0.000533,-0.000266,0.426,0.639,0.0,28,2,0.936,98.8,-44.6
2025-08-18T10:09:46.597Z,21.7128,69.5902,Porbandar,986.8,-2.093,989.27,125.3,204.4,161.28,13.48,29.15,6.94,3.13,1.92,35.4,30.44,88.4,37.0,4.3,72.7,-61.36,0.000712,-0.000356,0.57,0.854,0.28,31,3,0.88,73.5,-34.2
2025-08-18T09:39:46.597Z,22.1543,68.9996,Dwarka,1006.99,-0.001,1010.74,37.76,171.1,57.61,6.99,26.91,1.66,2.0,0.8,35.1,28.75,76.5,-0.91,8.8,39.1,-44.54,0.000151,-7.6e-05,0.121,0.182,0.0,28,0,0.974,86.5,-42.1
2025-08-18T09:09:46.597Z,22.4461,69.9667,Jamnagar,999.81,-1.177,1004.8,67.04,168.1,84.81,16.26,27.49,4.2,2.3,1.1,35.07,29.19,80.6,12.67,7.6,47.9,-48.93,0.000298,-0.000149,0.238,0.357,0.0,28,1,0.964,78.3,-38.6
2025-08-18T08:39:46.597Z,21.7296,72.1161,Bhavnagar,976.53,-1.586,985.26,156.78,172.1,176.42,14.38,29.78,8.93,3.44,2.24,35.05,30.91,86.9,34.22,3.0,82.3,-66.13,0.000871,-0.000435,0.697,0.95,0.677,27,3,0.942,89.6,-38.8
2025-08-18T08:09:46.597Z,20.9061,70.1559,Veraval,1001.98,-1.323,1003.36,65.59,184.6,88.86,18.33,27.59,3.65,2.35,1.15,35.38,29.27,80.5,7.69,7.4,49.4,-49.68,0.000323,-0.000161,0.258,0.387,0.0,28,1,0.979,73.7,-43.1
2025-08-18T07:39:46.597Z,22.9977,72.6163,Ahmedabad Coast,1009.32,-0.325,1015.08,21.0,187.5,38.22,14.93,26.43,1.8,1.77,0.56,35.32,28.4,67.0,9.37,9.7,31.9,-40.97,3.2e-05,-1.6e-05,0.026,0.039,0.0,28,0,0.962,79.9,-49.4
2025-08-18T07:09:46.597Z,22.3264,71.1423,Gujarat Coast,1010.65,0.249,1012.82,25.71,209.4,51.6,12.21,26.67,0.89,1.89,0.69,34.65,28.58,75.1,5.47,9.3,35.6,-42.8,9.3e-05,-4.7e-05,0.075,0.112,0.0,28,0,0.866,70.2,-41.4
2025-08-18T06:39:46.597Z,21.5999,69.5566,Porbandar,997.68,-1.193,999.29,87.05,190.2,104.53,5.92,27.95,4.15,2.53,1.33,35.0,29.54,84.0,28.9,6.7,54.8,-52.39,0.000413,-0.000206,0.33,0.496,0.0,28,1,0.92,79.6,-44.6
2025-08-18T06:09:46.597Z,22.2046,68.8776,Dwarka,1009.22,-0.212,1009.28,34.69,199.6,40.72,13.35,26.92,3.12,2.01,0.81,34.83,28.77,77.5,13.11,8.8,39.3,-44.67,0.000156,-7.8e-05,0.125,0.187,0.0,28,0,0.98,77.2,-41.2
2025-08-18T05:39:46.597Z,22.4605,70.0,Jamnagar,999.33,-1.081,1001.94,80.57,209.5,91.9,6.56,27.73,3.01,2.42,1.21,34.81,29.37,78.5,10.06,7.1,51.4,-50.72,0.000357,-0.000179,0.286,0.429,0.0,28,1,0.919,94.7,-49.0
2025-08-18T05:09:46.597Z,21.7309,72.175,Bhavnagar,982.27,-2.258,987.38,140.16,193.8,169.97,19.99,29.43,7.1,3.27,2.07,34.55,30.65,85.6,29.28,3.7,77.0,-63.48,0.000783,-0.000391,0.626,0.939,0.457,29,3,0.886,86.0,-49.3
2025-08-18T04:39:46.597Z,20.8856,70.1442,Veraval,981.84,-1.429,985.5,136.79,208.1,167.45,6.57,29.56,7.45,3.33,2.13,35.05,30.74,92.3,50.11,3.5,78.8,-64.41,0.000814,-0.000407,0.651,0.95,0.535,28,3,0.977,83.4,-48.3
2025-08-18T04:09:46.597Z,23.0348,72.478,Ahmedabad Coast,1002.0,0.236,1007.23,54.36,202.9,52.12,17.54,27.15,2.66,2.13,0.93,35.44,28.94,70.4,1.57,8.3,42.8,-46.38,0.000213,-0.000106,0.17,0.255,0.0,28,0,0.901,74.0,-36.7
2025-08-18T03:39:46.598Z,22.2676,71.1889,Gujarat Coast,997.18,-0.239,1000.9,94.4,209.3,107.67,5.03,28.07,4.54,2.59,1.38,34.53,29.63,82.1,28.61,6.5,56.5,-53.27,0.000442,-0.000221,0.354,0.531,0.0,28,1,0.921,70.4,-49.2
2025-08-18T03:09:46.598Z,21.632,69.6575,Porbandar,974.11,-1.739,980.47,172.96,202.3,206.86,17.73,30.25,9.18,3.67,2.47,35.48,31.26,90.2,46.85,2.1,89.2,-69.59,0.000986,-0.000493,0.789,0.95,0.966,24,4,0.962,76.1,-40.4
2025-08-18T02:39:46.598Z,22.3296,69.0088,Dwarka,1009.08,-0.204,1009.5,37.33,169.3,52.5,16.59,26.86,3.0,1.98,0.78,35.01,28.72,76.1,16.04,8.9,38.4,-44.19,0.00014,-7e-05,0.112,0.168,0.0,28,0,0.937,88.4,-30.7
2025-08-18T02:09:46.598Z,22.3957,70.0686,Jamnagar,993.69,-0.735,998.49,90.75,202.8,106.95,17.42,28.24,4.65,2.67,1.47,35.33,29.76,78.9,17.36,6.1,59.2,-54.58,0.000486,-0.000243,0.389,0.583,0.0,28,2,0.92,77.0,-47.3
2025-08-18T01:39:46.598Z,21.7181,72.0979,Bhavnagar,1007.54,-0.859,1009.27,45.9,202.2,64.64,15.21,27.04,1.9,2.07,0.87,34.72,28.85,72.1,8.84,8.5,41.1,-45.54,0.000185,-9.2e-05,0.148,0.222,0.0,28,0,0.968,89.3,-40.5
2025-08-18T01:09:46.598Z,20.8839,70.1578,Veraval,998.55,-0.466,1005.28,57.89,197.8,79.47,9.62,27.57,2.94,2.34,1.14,34.52,29.25,82.3,11.73,7.5,49.1,-49.53,0.000318,-0.000159,0.254,0.381,0.0,28,1,0.951,73.0,-34.7
2025-08-18T00:39:46.598Z,23.0522,72.544,Ahmedabad Coast,988.51,-0.942,995.64,107.17,159.3,120.26,5.57,28.65,6.18,2.88,1.67,34.58,30.06,80.2,25.02,5.3,65.2,-57.62,0.000587,-0.000294,0.47,0.705,0.0,28,2,0.926,83.7,-34.2
2025-08-18T00:09:46.598Z,22.2413,71.1553,Gujarat Coast,1004.32,-0.432,1007.59,47.28,166.4,52.77,14.01,27.15,3.65,2.12,0.92,35.0,28.93,77.9,5.58,8.3,42.7,-46.35,0.000212,-0.000106,0.169,0.254,0.0,28,0,0.856,92.4,-35.4
2025-08-17T23:39:46.598Z,21.6417,69.6868,Porbandar,998.77,0.054,1003.3,63.76,152.1,79.96,10.41,27.49,2.5,2.3,1.1,34.57,29.19,77.5,6.87,7.6,47.9,-48.94,0.000298,-0.000149,0.238,0.358,0.0,28,1,0.927,90.9,-38.0
2025-08-17T23:09:46.598Z,22.3129,68.9217,Dwarka,976.37,-2.23,981.95,155.91,189.3,180.46,12.25,29.99,8.54,3.55,2.35,35.09,31.07,97.2,48.42,2.6,85.4,-67.69,0.000923,-0.000461,0.738,0.95,0.807,26,3,0.87,85.1,-47.4
2025-08-17T22:39:46.598Z,22.5633,70.0804,Jamnagar,989.45,-1.484,994.3,105.4,189.5,126.35,14.26,28.79,5.12,2.95,1.75,34.61,30.17,86.6,25.14,5.0,67.4,-58.69,0.000623,-0.000312,0.499,0.748,0.058,28,2,0.957,97.6,-47.1
2025-08-17T22:09:46.598Z,21.7255,72.1479,Bhavnagar,995.34,-0.596,1000.23,77.39,171.6,91.45,18.85,28.01,4.53,2.55,1.35,34.5,29.58,78.7,17.47,6.6,55.6,-52.79,0.000426,-0.000213,0.341,0.512,0.0,28,1,0.91,89.1,-33.2
2025-08-17T21:39:46.598Z,20.9951,70.2528,Veraval,977.43,-2.176,983.96,148.1,183.4,187.37,16.83,29.79,7.55,3.45,2.24,34.71,30.92,87.1,46.58,3.0,82.3,-66.17,0.000872,-0.000436,0.698,0.95,0.681,27,3,0.896,96.9,-35.6
2025-08-17T21:09:46.598Z,23.1181,72.5861,Ahmedabad Coast,978.62,-2.244,987.11,134.27,174.3,165.88,9.37,29.58,8.5,3.34,2.14,35.05,30.76,90.9,39.76,3.4,79.2,-64.61,0.00082,-0.00041,0.656,0.95,0.55,28,3,0.861,77.9,-33.0
2025-08-17T20:39:46.598Z,22.174,71.2239,Gujarat Coast,998.29,-0.693,1003.09,73.22,177.8,86.16,5.53,27.53,3.17,2.32,1.12,35.23,29.23,75.5,11.94,7.5,48.5,-49.26,0.000309,-0.000154,0.247,0.371,0.0,28,1,0.923,84.6,-49.9
2025-08-17T20:09:46.598Z,21.5853,69.6826,Porbandar,1011.47,0.363,1014.08,30.75,199.8,43.45,7.66,26.56,2.19,1.83,0.63,34.95,28.49,76.1,-6.44,9.5,33.8,-41.91,6.4e-05,-3.2e-05,0.051,0.077,0.0,28,0,0.903,88.5,-44.2
2025-08-17T19:39:46.598Z,22.311,69.0444,Dwarka,977.39,-2.214,981.63,160.11,177.7,179.28,18.79,29.96,9.04,3.53,2.33,35.29,31.04,92.5,39.06,2.7,84.9,-67.43,0.000914,-0.000457,0.732,0.95,0.786,26,3,0.935,87.9,-35.3
2025-08-17T19:09:46.598Z,22.498,70.0821,Jamnagar,1012.54,0.385,1013.4,26.71,193.9,28.54,14.07,26.37,0.52,1.73,0.53,34.85,28.35,68.7,8.31,9.9,31.0,-40.51,1.7e-05,-8e-06,0.014,0.02,0.0,28,0,0.992,78.1,-39.4
2025-08-17T18:39:46.598Z,21.7729,72.1621,Bhavnagar,1013.04,0.685,1015.44,19.44,172.7,26.66,17.38,26.32,0.93,1.71,0.51,35.48,28.32,68.6,8.43,10.0,30.4,-40.18,6e-06,-3e-06,0.005,0.007,0.0,28,0,0.855,70.7,-46.6
2025-08-17T18:09:46.598Z,20.8403,70.2989,Veraval,992.87,-1.209,996.5,100.15,207.4,124.29,17.9,28.26,5.54,2.68,1.48,35.12,29.77,82.9,27.09,6.1,59.4,-54.7,0.00049,-0.000245,0.392,0.588,0.0,28,2,0.871,74.5,-37.4
2025-08-17T17:39:46.598Z,23.0694,72.594,Ahmedabad Coast,1010.26,0.211,1013.57,25.48,199.7,26.95,6.43,26.35,1.87,1.73,0.53,34.89,28.34,71.2,2.15,9.9,30.8,-40.38,1.3e-05,-6e-06,0.01,0.015,0.0,28,0,0.924,96.0,-30.9
2025-08-17T17:09:46.598Z,22.2629,71.259,Gujarat Coast,1008.49,-0.08,1011.5,31.5,169.7,39.44,17.64,26.66,1.6,1.88,0.68,35.27,28.57,69.2,-0.95,9.3,35.4,-42.68,8.9e-05,-4.5e-05,0.072,0.107,0.0,28,0,0.922,81.2,-40.6
2025-08-17T16:39:46.598Z,21.7091,69.6578,Porbandar,1009.1,0.125,1012.56,38.46,194.3,45.31,8.59,26.6,2.14,1.85,0.65,34.86,28.52,69.1,0.6,9.4,34.5,-42.23,7.4e-05,-3.7e-05,0.06,0.089,0.0,28,0,0.974,92.1,-38.8
2025-08-17T16:09:46.598Z,22.1569,68.953,Dwarka,985.41,-1.968,992.42,108.14,184.6,132.75,11.82,28.81,6.77,2.96,1.76,34.97,30.19,89.4,36.58,5.0,67.7,-58.86,0.000629,-0.000314,0.503,0.754,0.072,28,2,0.895,99.9,-32.3
2025-08-17T15:39:46.598Z,22.396,69.989,Jamnagar,987.22,-1.042,994.12,114.77,179.0,137.05,17.58,28.7,6.3,2.9,1.7,34.55,30.1,81.2,36.94,5.2,65.9,-57.96,0.000599,-0.000299,0.479,0.719,0.0,28,2,0.954,89.4,-49.6
2025-08-17T15:09:46.598Z,21.8108,72.0697,Bhavnagar,977.52,-1.015,985.48,144.31,175.4,188.15,6.15,29.7,7.35,3.4,2.2,34.68,30.85,88.7,39.41,3.2,81.0,-65.5,0.00085,-0.000425,0.68,0.95,0.625,28,3,0.91,70.5,-49.5
2025-08-17T14:39:46.598Z,21.0015,70.2563,Veraval,981.5,-2.285,986.7,130.43,180.7,178.05,9.42,29.42,6.64,3.26,2.06,34.99,30.64,87.1,29.56,3.8,76.9,-63.43,0.000781,-0.000391,0.625,0.937,0.453,29,3,0.928,90.3,-45.6
2025-08-17T14:09:46.598Z,23.1183,72.5204,Ahmedabad Coast,1002.88,0.151,1008.18,43.21,195.3,67.28,13.8,27.1,1.99,2.1,0.9,34.66,28.9,70.2,7.42,8.4,42.0,-46.0,0.0002,-0.0001,0.16,0.24,0.0,28,0,0.902,82.5,-42.0
2025-08-17T13:39:46.598Z,22.1876,71.1086,Gujarat Coast,977.66,-2.366,983.23,154.69,180.5,203.91,13.55,30.07,7.58,3.59,2.39,35.41,31.13,95.7,49.04,2.5,86.6,-68.28,0.000943,-0.000471,0.754,0.95,0.857,25,3,0.852,77.1,-46.2
2025-08-17T13:09:46.598Z,21.5899,69.6335,Porbandar,995.68,-0.632,999.03,94.85,194.6,99.09,17.65,28.09,3.77,2.6,1.4,35.31,29.64,80.9,13.31,6.4,56.9,-53.44,0.000448,-0.000224,0.358,0.538,0.0,28,1,0.916,80.7,-39.6
2025-08-17T12:39:46.598Z,22.2802,68.9824,Dwarka,998.22,-1.061,1000.8,78.72,178.4,95.31,14.03,27.79,4.02,2.45,1.25,35.42,29.42,80.0,26.48,7.0,52.4,-51.19,0.000373,-0.000187,0.298,0.448,0.0,28,1,0.895,96.8,-37.6
