timestamp,latitude,longitude,region,pH,dissolved_oxygen,biochemical_oxygen_demand,chemical_oxygen_demand,total_suspended_solids,turbidity,nitrates,nitrites,ammonia,phosphates,sulfates,chlorides,heavy_metals_index,mercury,lead,cadmium,chromium,copper,zinc,pesticides_index,hydrocarbon_index,oil_spill_indicator,plastic_debris_count,microplastics_count,bacterial_count,coliform_count,viral_load,algal_bloom_risk,eutrophication_index,toxicity_level,temperature,salinity,conductivity,redox_potential,seabirds_affected,fish_mortality_rate,coral_bleaching_index,pollution_source,industrial_waste_indicator,agricultural_runoff_index,domestic_sewage_index,stormwater_runoff_index,ship_traffic_impact,remediation_efficiency,treatment_capacity,compliance_status,risk_level,data_reliability,battery_level,signal_strength
2025-08-19T15:50:11.920Z,23.0076,72.5623,Ahmedabad Coast,6.89,6.89,9.72,32.56,122.88,36.28,5.264,1.398,1.870,3.225,298.73,20274.41,0.4168,0.001490,0.03615,0.00649,0.0679,0.1272,0.2681,0.3267,0.5909,0.0000,38,147,9599,1919,359.40,0.3909,0.5610,Very High,27.57,36.05,52177.96,108.91,12,0.0784,0.3103,Agricultural,0.1905,0.4318,0.1541,0.1793,0.2021,0.5603,70.75,Warning,High,0.995,75.3,-23.8
2025-08-19T15:20:11.920Z,22.2535,71.1971,Gujarat Coast,7.47,7.86,6.06,23.68,69.00,20.24,3.151,0.678,1.006,1.298,233.24,19362.15,0.2366,0.000836,0.01666,0.00175,0.0330,0.0605,0.1363,0.1201,0.2605,0.0000,34,126,8237,1647,285.31,0.2722,0.2047,Moderate,26.93,35.97,51508.58,159.00,6,0.0595,0.2333,Urban Runoff,0.2511,0.1840,0.5727,0.0212,0.1296,0.7488,72.88,Warning,Moderate,0.985,86.9,-38.1
2025-08-19T14:50:11.920Z,21.6206,69.6249,Porbandar,7.75,8.46,4.26,13.23,38.08,11.94,1.885,0.181,0.349,0.407,179.54,18750.44,0.1386,0.000201,0.00107,0.00249,0.0099,0.0132,0.0826,0.0148,0.0464,0.0000,31,108,7052,1410,228.69,0.0772,0.0860,Low,26.52,35.47,49844.51,179.64,2,0.0296,0.0877,Urban Runoff,0.0903,0.1396,0.7328,0.0966,0.0110,0.6661,80.13,Compliant,Low,0.888,90.4,-27.1
2025-08-19T14:20:11.920Z,22.2583,68.9944,Dwarka,6.52,6.36,11.23,41.69,133.90,38.68,6.886,1.785,2.514,3.601,291.81,20572.77,0.5678,0.001837,0.04041,0.00955,0.0865,0.1614,0.3631,0.5483,0.7271,0.6513,63,239,15551,3110,560.76,0.4987,0.5975,Critical,27.93,36.60,54927.56,96.29,16,0.1188,0.4213,Industrial,0.6513,0.5552,0.7071,0.2574,0.3967,0.4555,64.52,Non-Compliant,Extreme,0.938,93.6,-22.1
2025-08-19T13:50:11.920Z,22.5025,70.0122,Jamnagar,7.30,8.06,5.36,20.18,59.70,15.52,2.136,0.490,1.120,1.458,190.92,18880.96,0.1921,0.000290,0.01609,0.00225,0.0232,0.0324,0.1670,0.1810,0.1350,0.0000,15,58,3800,760,141.64,0.1989,0.1616,Moderate,26.79,35.55,50551.60,171.74,4,0.0208,0.1589,Natural/Background,0.0735,0.0846,0.1143,0.1566,0.0574,0.7433,77.73,Compliant,Low,0.945,86.7,-23.4
2025-08-19T13:20:11.920Z,21.7871,72.1054,Bhavnagar,7.25,7.93,5.45,25.33,60.99,20.40,2.966,0.646,0.911,1.127,223.83,19112.10,0.2138,0.000622,0.01678,0.00412,0.0377,0.0756,0.1510,0.1054,0.2464,0.0000,31,115,7463,1492,259.09,0.1710,0.1852,Moderate,26.88,35.60,51720.66,170.28,5,0.0247,0.1020,Urban Runoff,0.0871,0.1048,0.4885,0.0265,0.1777,0.7389,78.81,Compliant,Moderate,0.900,83.0,-29.9
2025-08-19T12:50:11.920Z,20.8925,70.2273,Veraval,7.09,7.27,8.70,27.63,96.88,29.76,4.168,1.144,1.656,2.341,249.96,19049.31,0.4274,0.001218,0.02069,0.00457,0.0525,0.1029,0.2152,0.3370,0.5522,0.0000,49,181,11748,2349,413.10,0.3507,0.3664,High,27.32,35.78,52035.44,145.49,10,0.0832,0.3876,Urban Runoff,0.4076,0.2847,0.7175,0.3308,0.1975,0.5402,74.23,Warning,High,0.897,88.6,-35.2
2025-08-19T12:20:11.920Z,23.0377,72.5572,Ahmedabad Coast,6.72,6.45,10.96,44.06,149.71,36.74,6.694,1.561,2.528,3.077,321.82,19855.93,0.6392,0.001607,0.03881,0.00837,0.0853,0.1792,0.3646,0.4651,0.8008,0.6260,60,226,14715,2943,531.87,0.4930,0.6248,Very High,27.86,36.18,53945.24,89.98,15,0.1101,0.4841,Industrial,0.6260,0.6096,0.6300,0.4830,0.3760,0.4871,58.41,Non-Compliant,Extreme,0.974,76.6,-35.1
2025-08-19T11:50:11.920Z,22.2697,71.1656,Gujarat Coast,6.28,5.85,14.47,48.75,175.73,52.65,8.202,2.023,2.946,3.867,363.59,20861.74,0.8678,0.001717,0.05005,0.01066,0.0975,0.1743,0.5058,0.5560,0.8424,0.7855,72,274,17789,3557,646.55,0.7864,0.7954,Critical,28.26,36.82,53953.12,46.36,19,0.1445,0.5426,Industrial,0.7855,0.6494,0.7059,0.5846,0.3221,0.4634,59.66,Non-Compliant,Extreme,0.939,70.5,-30.3
2025-08-19T11:20:11.920Z,21.6652,69.5841,Porbandar,7.54,8.30,3.28,17.15,43.91,12.25,1.094,0.430,0.810,0.950,202.04,18288.18,0.1730,0.000383,0.00475,0.00308,0.0082,0.0499,0.0613,0.0962,0.2341,0.0000,19,69,4512,902,155.60,0.1843,0.1700,Low,26.63,35.63,51309.42,189.87,3,0.0408,0.0830,Natural/Background,0.0495,0.0757,0.3535,0.2031,0.1544,0.6850,80.69,Compliant,Low,0.909,83.3,-30.2
2025-08-19T10:50:11.920Z,22.2821,68.9400,Dwarka,6.69,6.57,10.40,40.59,135.44,33.78,7.042,1.597,2.462,3.634,315.28,20499.96,0.5348,0.001620,0.03921,0.00730,0.0653,0.1399,0.4181,0.5067,0.6490,0.5952,39,155,10099,2019,385.72,0.5191,0.5861,Very High,27.79,36.57,53665.86,68.56,14,0.1027,0.4110,Agricultural,0.2232,0.5282,0.0027,0.3019,0.3682,0.5586,67.13,Non-Compliant,High,0.950,86.0,-33.4
2025-08-19T10:20:11.920Z,22.4388,70.0752,Jamnagar,7.36,7.79,6.28,24.91,80.42,22.90,3.749,0.843,1.020,1.540,238.04,18798.27,0.3568,0.000524,0.01458,0.00338,0.0377,0.0761,0.1709,0.2608,0.3542,0.0000,17,69,4493,898,172.23,0.2240,0.3243,Moderate,26.97,35.46,52198.84,134.88,6,0.0322,0.2125,Natural/Background,0.1012,0.2947,0.0511,0.1598,0.0891,0.6897,72.43,Warning,Moderate,0.926,78.1,-39.7
2025-08-19T09:50:11.920Z,21.7688,72.1244,Bhavnagar,6.89,6.64,9.64,41.87,128.42,36.63,6.151,1.599,2.140,3.468,271.19,19674.84,0.5207,0.001273,0.03929,0.00750,0.0716,0.1620,0.3260,0.4518,0.6183,0.5763,36,144,9396,1879,361.69,0.5328,0.5750,Very High,27.74,36.42,53639.42,104.86,14,0.1251,0.4089,Agricultural,0.2161,0.4098,-0.0190,0.3345,0.2491,0.5618,58.60,Non-Compliant,High,0.954,77.8,-27.4
2025-08-19T09:20:11.920Z,20.8960,70.2072,Veraval,6.50,6.58,11.19,36.51,135.38,34.57,6.249,1.457,2.473,3.025,297.65,19933.52,0.6553,0.001370,0.03251,0.00628,0.0805,0.1251,0.3948,0.4454,0.6268,0.5914,64,239,15542,3108,553.02,0.5575,0.5663,Very High,27.78,36.60,54242.81,74.89,14,0.1112,0.4479,Industrial,0.5914,0.4793,0.8382,0.4764,0.3593,0.5750,61.05,Non-Compliant,High,0.998,94.3,-29.1
2025-08-19T08:50:11.920Z,23.0649,72.6107,Ahmedabad Coast,6.17,5.83,14.10,52.51,183.40,50.32,7.766,2.073,3.202,4.213,325.14,20699.87,0.8544,0.001960,0.05029,0.01116,0.0935,0.2092,0.4856,0.5586,0.8652,0.7918,79,297,19295,3859,693.76,0.7362,0.7932,Critical,28.28,36.74,55074.58,64.43,19,0.1466,0.5268,Industrial,0.7918,0.6400,0.8890,0.5902,0.4534,0.4080,54.64,Non-Compliant,Extreme,0.968,95.1,-33.5
2025-08-19T08:20:11.920Z,22.2830,71.2342,Gujarat Coast,6.62,6.14,12.68,44.57,138.77,42.47,8.107,1.904,2.915,3.779,307.92,20769.62,0.7613,0.001764,0.04703,0.00941,0.0914,0.1839,0.4123,0.5552,0.8505,0.7100,65,246,16016,3203,582.46,0.5408,0.6831,Critical,28.07,36.77,54445.81,73.13,17,0.1561,0.4340,Urban Runoff,0.7100,0.5570,0.5952,0.2958,0.3302,0.5046,53.89,Non-Compliant,Extreme,0.991,87.1,-37.8
2025-08-19T07:50:11.920Z,21.6074,69.6449,Porbandar,7.59,8.67,2.47,12.27,25.82,2.15,0.590,0.124,0.260,0.693,146.95,18588.23,-0.0444,-0.000128,0.00384,0.00169,0.0078,-0.0045,-0.0199,-0.0335,0.0918,0.0000,5,21,1380,276,46.88,-0.0276,0.0715,Low,26.38,34.83,50033.53,190.49,0,0.0275,-0.0188,Natural/Background,0.0129,-0.0568,0.0741,0.1119,-0.0189,0.7342,86.98,Compliant,Low,0.926,98.9,-33.9
2025-08-19T07:20:11.921Z,22.2092,68.9299,Dwarka,7.50,8.26,4.96,18.75,58.11,12.60,1.647,0.510,0.711,0.672,206.83,18892.32,0.1542,0.000366,0.00963,0.00229,0.0226,0.0156,0.1222,0.1784,0.1526,0.0000,16,59,3867,773,137.07,0.0798,0.1446,Low,26.65,35.16,51168.83,156.15,3,0.0248,0.0886,Natural/Background,0.0535,0.1141,0.2508,0.1814,0.0795,0.6410,78.69,Compliant,Low,0.992,71.4,-39.6
2025-08-19T06:50:11.921Z,22.4939,70.0199,Jamnagar,7.82,8.66,2.70,14.32,34.21,9.78,0.719,0.139,0.297,0.527,170.95,18033.41,0.0789,0.000051,0.00467,0.00192,0.0035,-0.0135,0.0472,0.0047,0.1071,0.0000,16,55,3611,722,116.06,-0.0034,0.0124,Low,26.39,35.54,50309.81,178.09,0,-0.0142,0.0363,Natural/Background,0.0142,0.0620,0.3624,-0.0833,0.0589,0.7140,83.10,Compliant,Low,0.880,82.4,-30.6
2025-08-19T06:20:11.921Z,21.8137,72.1232,Bhavnagar,6.52,6.55,10.54,42.51,138.60,39.40,6.134,1.517,2.214,3.050,297.14,20263.76,0.5017,0.001404,0.03933,0.00868,0.0795,0.1598,0.4005,0.5113,0.5767,0.6007,66,246,16018,3203,568.86,0.5422,0.6175,Very High,27.80,36.85,54623.67,90.94,15,0.0904,0.5078,Industrial,0.6007,0.4474,0.9076,0.4450,0.2802,0.4891,60.54,Non-Compliant,Extreme,0.923,90.9,-32.9
2025-08-19T05:50:11.921Z,20.9276,70.2417,Veraval,6.38,6.27,11.56,43.60,137.24,47.22,6.612,1.823,2.864,4.026,305.96,20812.75,0.7192,0.001710,0.04644,0.00731,0.0860,0.1647,0.4256,0.5392,0.8193,0.6731,48,190,12339,2467,464.50,0.5758,0.6212,Critical,27.98,37.06,55093.69,96.24,16,0.1143,0.5168,Agricultural,0.2524,0.6443,0.1785,0.2962,0.2902,0.4912,58.07,Non-Compliant,Extreme,0.949,78.5,-33.3
2025-08-19T05:20:11.921Z,23.0160,72.5976,Ahmedabad Coast,7.44,7.83,4.92,25.47,60.92,17.65,3.075,0.616,1.201,1.852,238.06,18741.11,0.2836,0.000680,0.01741,0.00216,0.0306,0.0494,0.1793,0.2078,0.2812,0.0000,43,155,10106,2021,343.86,0.2949,0.2975,Moderate,26.94,35.98,50789.43,144.66,6,0.0475,0.1422,Urban Runoff,0.2585,0.2202,0.7399,0.2402,0.0786,0.6101,75.46,Warning,Moderate,0.904,96.6,-33.0
2025-08-19T04:50:11.921Z,22.2193,71.2194,Gujarat Coast,6.32,5.82,14.76,45.92,161.91,44.81,8.885,2.207,3.057,4.483,347.48,21394.33,0.8484,0.001772,0.05266,0.00859,0.0962,0.1989,0.5416,0.5381,0.9316,0.7950,60,233,15163,3032,566.79,0.6946,0.7680,Critical,28.29,36.69,55801.98,34.10,19,0.1563,0.5523,Agricultural,0.2981,0.6900,0.3133,0.4303,0.3266,0.4777,50.48,Non-Compliant,Extreme,0.914,88.3,-37.1
2025-08-19T04:20:11.921Z,21.6735,69.6076,Porbandar,7.46,8.33,4.55,19.92,47.09,10.23,1.142,0.468,0.557,1.316,167.38,18891.71,0.1455,0.000246,0.01199,0.00052,0.0193,0.0327,0.0386,0.1010,0.0542,0.0000,30,108,7039,1407,232.66,0.1003,0.1391,Low,26.61,35.69,51162.35,155.23,3,0.0185,0.1825,Urban Runoff,0.1254,0.1330,0.6603,0.0139,-0.0107,0.6601,79.33,Compliant,Low,0.983,81.6,-32.3
2025-08-19T03:50:11.921Z,22.1995,68.9792,Dwarka,7.35,7.59,7.52,22.42,75.25,18.75,4.419,0.808,1.253,1.733,251.24,19503.21,0.2516,0.000787,0.02118,0.00262,0.0361,0.0882,0.1557,0.3147,0.4606,0.0000,31,117,7649,1529,275.89,0.3347,0.3729,High,27.10,36.02,52719.65,117.57,8,0.0507,0.1448,Agricultural,0.1203,0.3781,0.4093,0.2805,0.0639,0.6708,71.50,Warning,Moderate,0.897,78.9,-21.1
2025-08-19T03:20:11.921Z,22.4723,70.0936,Jamnagar,6.74,6.66,11.54,37.64,121.73,40.38,6.636,1.397,2.115,3.082,274.52,19836.65,0.5574,0.001426,0.03367,0.00738,0.0657,0.1510,0.3237,0.3817,0.7330,0.5702,47,181,11783,2356,434.50,0.4089,0.5532,Very High,27.72,36.62,54469.74,96.66,14,0.1026,0.3745,Agricultural,0.2138,0.4219,0.4474,0.4439,0.2435,0.4656,64.30,Non-Compliant,High,0.927,79.4,-23.9
2025-08-19T02:50:11.921Z,21.7163,72.1421,Bhavnagar,7.65,8.41,2.81,13.46,26.72,9.88,1.338,0.329,0.688,0.814,178.53,18399.91,0.0109,0.000346,0.00700,-0.00005,0.0216,0.0163,0.0296,0.1414,0.1202,0.0000,25,88,5715,1143,188.96,0.0469,0.0459,Low,26.55,34.92,51032.68,184.81,2,0.0428,-0.0115,Urban Runoff,0.1023,0.1839,0.4640,-0.0102,-0.0248,0.8294,81.31,Compliant,Low,0.989,73.9,-26.9
2025-08-19T02:20:11.921Z,20.8989,70.1967,Veraval,7.26,7.35,8.35,28.40,100.55,31.54,4.514,1.120,1.447,2.113,228.66,19167.55,0.3913,0.000859,0.02321,0.00452,0.0398,0.1178,0.2253,0.2526,0.4701,0.0000,34,130,8469,1693,309.47,0.4107,0.4403,High,27.27,35.98,52724.19,135.96,9,0.0639,0.2702,Agricultural,0.1452,0.3254,0.2106,0.2054,0.1750,0.6352,73.52,Warning,Moderate,0.970,81.7,-39.9
2025-08-19T01:50:11.921Z,22.9832,72.5806,Ahmedabad Coast,6.82,6.59,10.39,38.14,122.01,42.58,6.885,1.683,2.233,2.883,287.51,20569.45,0.5700,0.001629,0.04089,0.00671,0.0824,0.1274,0.4071,0.4316,0.7570,0.5883,60,225,14605,2921,523.76,0.5033,0.5259,Very High,27.77,36.80,53590.77,104.33,14,0.1045,0.4676,Industrial,0.5883,0.4627,0.7485,0.4919,0.2808,0.5236,62.62,Non-Compliant,High,0.894,78.6,-21.1
2025-08-19T01:20:11.921Z,22.2727,71.2040,Gujarat Coast,6.48,5.96,13.01,46.98,155.30,50.82,7.530,2.120,3.026,4.012,334.60,21103.23,0.7967,0.001957,0.04693,0.01042,0.1001,0.1714,0.4306,0.5856,0.8714,0.7575,56,219,14226,2845,533.21,0.7589,0.7798,Critical,28.19,37.37,54990.04,52.61,18,0.1279,0.5678,Agricultural,0.2841,0.7213,0.2559,0.4009,0.3422,0.3528,56.23,Non-Compliant,Extreme,0.954,81.6,-38.7
2025-08-19T00:50:11.921Z,21.6254,69.6574,Porbandar,6.76,6.78,10.36,34.74,116.29,37.32,5.499,1.557,2.420,2.824,264.45,20129.84,0.5502,0.001343,0.03502,0.00770,0.0733,0.1364,0.3623,0.4235,0.6829,0.0000,55,207,13440,2688,481.71,0.5542,0.4862,Very High,27.65,36.29,54228.41,84.60,13,0.0820,0.3455,Industrial,0.5393,0.4280,0.7505,0.1986,0.3418,0.5414,62.17,Warning,High,0.953,87.7,-25.7
2025-08-19T00:20:11.921Z,22.2772,68.9699,Dwarka,7.73,8.49,2.45,17.54,44.58,6.60,1.280,0.180,0.636,0.580,193.71,18510.79,0.0782,0.000242,0.00850,0.00002,0.0177,0.0177,0.0684,-0.0027,0.0083,0.0000,18,65,4274,854,141.85,0.1045,0.0247,Low,26.50,35.09,50687.31,183.61,2,0.0338,0.1165,Natural/Background,0.0303,0.1696,0.4518,0.1466,0.0708,0.8458,86.53,Compliant,Low,0.972,93.3,-39.9
2025-08-18T23:50:11.921Z,22.4809,70.0078,Jamnagar,6.71,6.87,10.16,35.83,116.15,32.15,5.676,1.274,2.052,3.143,254.69,19678.42,0.5169,0.001535,0.03603,0.00525,0.0631,0.1105,0.3288,0.3192,0.5236,0.0000,43,167,10896,2179,400.26,0.4720,0.4901,Very High,27.59,36.54,53888.61,127.95,12,0.0725,0.4426,Agricultural,0.1932,0.3798,0.2743,0.2831,0.2240,0.6186,63.30,Warning,High,0.890,97.6,-28.6
2025-08-18T23:20:11.921Z,21.7673,72.1811,Bhavnagar,7.73,8.79,1.69,6.97,31.38,4.43,1.126,0.144,0.138,0.164,170.42,18058.94,-0.0032,-0.000122,-0.00336,0.00149,0.0061,-0.0207,-0.0348,-0.0221,-0.0542,0.0000,13,45,2942,588,90.88,-0.0821,0.0732,Low,26.30,34.70,49020.68,202.67,0,0.0215,-0.0791,Natural/Background,0.0006,-0.0819,0.4848,0.0734,0.0702,0.7220,86.62,Compliant,Low,0.963,90.1,-30.1
2025-08-18T22:50:11.921Z,20.9569,70.1552,Veraval,7.71,8.23,4.16,20.91,59.32,17.31,1.345,0.562,0.583,0.878,179.19,18310.24,0.1153,0.000464,0.00846,0.00069,0.0127,0.0303,0.0648,0.0562,0.2014,0.0000,17,65,4279,855,150.88,0.0512,0.1199,Low,26.68,34.88,50934.45,183.88,3,0.0100,0.0906,Natural/Background,0.0569,0.0779,0.3446,0.1236,0.1587,0.6830,83.85,Compliant,Low,0.918,81.8,-39.6
2025-08-18T22:20:11.922Z,23.0246,72.5904,Ahmedabad Coast,7.12,7.33,8.48,29.80,94.55,27.20,5.026,1.012,1.829,2.394,253.50,19691.40,0.4579,0.001001,0.02837,0.00419,0.0395,0.1004,0.2086,0.2789,0.3483,0.0000,24,98,6377,1275,245.63,0.3032,0.4311,High,27.28,36.10,51947.88,104.56,9,0.0554,0.2159,Agricultural,0.1472,0.2539,0.0952,0.1188,0.1999,0.6853,73.52,Warning,Moderate,0.941,87.1,-35.3
2025-08-18T21:50:11.922Z,22.3053,71.1934,Gujarat Coast,6.18,5.80,13.77,47.45,184.67,50.30,8.082,2.163,3.081,3.961,332.17,21177.15,0.7533,0.001749,0.05243,0.00915,0.0994,0.1798,0.4936,0.5992,0.8968,0.7985,75,284,18464,3692,668.98,0.7257,0.8129,Critical,28.29,37.41,54708.11,34.76,19,0.1596,0.6042,Industrial,0.7985,0.6815,0.6753,0.3869,0.4850,0.4559,57.94,Non-Compliant,Extreme,0.928,84.4,-26.5
2025-08-18T21:20:11.922Z,21.6117,69.6169,Porbandar,7.40,7.74,5.53,25.77,68.35,19.50,3.605,0.839,1.221,1.701,211.20,19013.22,0.3579,0.000511,0.02186,0.00436,0.0321,0.0867,0.2168,0.1465,0.2186,0.0000,34,126,8228,1645,289.01,0.2844,0.2239,Moderate,27.00,35.84,52104.68,163.43,7,0.0592,0.2286,Urban Runoff,0.1061,0.2986,0.5098,0.1000,0.1498,0.6402,78.58,Warning,Moderate,0.905,83.8,-36.0
2025-08-18T20:50:11.922Z,22.2611,68.9276,Dwarka,6.31,6.14,12.60,43.48,157.15,43.42,7.328,1.898,2.877,3.994,306.10,20812.69,0.7050,0.001619,0.04737,0.00920,0.0811,0.1833,0.4068,0.4767,0.8970,0.7092,68,258,16752,3350,605.03,0.6629,0.6938,Critical,28.07,36.82,53742.69,84.82,17,0.1120,0.6001,Industrial,0.7092,0.6466,0.6913,0.3176,0.2586,0.4202,61.06,Non-Compliant,Extreme,0.960,84.1,-38.2
2025-08-18T20:20:11.922Z,22.4321,70.0881,Jamnagar,7.08,7.50,7.68,24.73,94.11,22.69,4.338,1.060,1.331,1.790,241.17,19237.95,0.2759,0.000876,0.01959,0.00295,0.0533,0.0663,0.2149,0.2385,0.3906,0.0000,22,89,5778,1155,221.54,0.3218,0.3670,High,27.17,36.06,53063.54,113.17,8,0.0804,0.2544,Agricultural,0.1302,0.2480,-0.0182,0.1340,0.2549,0.6597,71.56,Warning,Moderate,0.949,70.6,-31.4
2025-08-18T19:50:11.922Z,21.7937,72.1625,Bhavnagar,6.57,6.38,11.62,40.85,133.30,42.72,6.994,1.578,2.619,3.565,319.51,20712.22,0.5534,0.001773,0.04172,0.00700,0.0787,0.1475,0.3715,0.5207,0.7249,0.6435,52,200,12996,2599,481.04,0.6346,0.6550,Critical,27.91,36.12,53883.75,58.81,16,0.1114,0.4240,Agricultural,0.2413,0.6423,0.4238,0.5131,0.2907,0.5620,62.42,Non-Compliant,Extreme,0.934,78.1,-23.5
2025-08-18T19:20:11.922Z,20.9288,70.2306,Veraval,7.03,7.55,7.10,24.07,91.85,18.88,3.319,0.947,1.624,1.691,215.67,19699.93,0.2830,0.000911,0.02404,0.00550,0.0422,0.0637,0.2576,0.3060,0.2908,0.0000,41,151,9830,1966,344.67,0.2546,0.2897,High,27.13,35.51,52431.72,162.35,8,0.0642,0.1884,Urban Runoff,0.3332,0.3340,0.5318,0.2268,0.2085,0.6921,67.73,Warning,Moderate,0.941,90.1,-31.5
2025-08-18T18:50:11.922Z,23.0003,72.5632,Ahmedabad Coast,7.34,7.56,6.63,29.34,68.66,19.53,3.757,0.877,1.412,1.560,229.80,19576.91,0.4266,0.000726,0.01993,0.00514,0.0454,0.0906,0.1662,0.1817,0.3813,0.0000,43,160,10382,2076,361.35,0.3621,0.2608,High,27.12,35.90,51071.72,114.22,8,0.0502,0.3142,Urban Runoff,0.3305,0.3883,0.7760,0.1605,0.1552,0.5524,74.62,Warning,Moderate,0.904,76.3,-21.8
2025-08-18T18:20:11.922Z,22.2221,71.2211,Gujarat Coast,7.51,8.05,5.57,19.78,71.54,16.10,2.374,0.664,0.870,1.048,177.01,18879.68,0.2718,0.000598,0.01668,0.00324,0.0208,0.0663,0.1524,0.2235,0.1457,0.0000,34,123,8043,1608,272.82,0.2099,0.1778,Moderate,26.80,35.67,50628.81,167.58,4,0.0241,0.0650,Urban Runoff,0.1990,0.1677,0.7488,0.0734,0.0737,0.6495,74.87,Compliant,Low,0.968,85.1,-22.8
2025-08-18T17:50:11.922Z,21.6281,69.5857,Porbandar,6.50,6.59,11.49,35.75,117.85,38.69,6.951,1.586,2.285,3.114,313.81,20352.19,0.5877,0.001690,0.03284,0.00689,0.0795,0.1703,0.3299,0.4220,0.6564,0.5891,47,183,11882,2376,439.89,0.4199,0.5274,Very High,27.77,36.86,53931.89,102.80,14,0.1002,0.5338,Agricultural,0.2209,0.4861,0.2632,0.4496,0.2608,0.5500,59.82,Non-Compliant,High,0.954,90.9,-40.0
2025-08-18T17:20:11.922Z,22.2715,68.9594,Dwarka,6.79,6.69,11.18,36.36,137.33,32.07,5.469,1.510,2.492,3.440,296.06,20336.36,0.5535,0.001408,0.03084,0.00835,0.0729,0.1471,0.3862,0.3667,0.5714,0.5609,51,195,12652,2530,460.13,0.4573,0.4863,Very High,27.70,36.45,54366.29,86.88,14,0.1104,0.5110,Urban Runoff,0.2103,0.5603,0.5544,0.3660,0.2153,0.5438,60.25,Non-Compliant,High,0.908,92.4,-29.0
2025-08-18T16:50:11.922Z,22.4328,70.0362,Jamnagar,6.49,6.39,11.97,38.31,126.37,36.49,6.363,1.592,2.852,3.522,331.82,20205.39,0.5633,0.001582,0.03796,0.00882,0.0722,0.1736,0.4506,0.5399,0.7891,0.6413,64,242,15742,3148,565.41,0.6010,0.6166,Critical,27.90,36.56,53495.40,90.10,16,0.1420,0.4184,Industrial,0.6413,0.5533,0.6958,0.3512,0.3389,0.5574,59.18,Non-Compliant,Extreme,0.889,77.5,-34.2
2025-08-18T16:20:11.922Z,21.7533,72.1469,Bhavnagar,7.30,7.59,7.23,29.49,79.19,22.13,3.312,1.028,1.535,1.936,246.03,18726.78,0.2583,0.000555,0.02285,0.00279,0.0385,0.0966,0.1560,0.1897,0.3824,0.0000,25,98,6421,1284,238.05,0.3766,0.2513,High,27.10,35.64,52753.07,164.46,8,0.0443,0.2687,Agricultural,0.1204,0.2401,0.2381,0.3431,0.2211,0.6017,70.65,Warning,Moderate,0.911,86.3,-23.3
2025-08-18T15:50:11.922Z,20.9503,70.2015,Veraval,7.26,7.52,7.36,24.01,73.99,20.90,3.482,0.860,1.330,2.095,235.99,19757.30,0.4231,0.000671,0.02030,0.00327,0.0358,0.0634,0.2009,0.2157,0.3823,0.0000,50,183,11890,2378,409.26,0.3071,0.3748,High,27.15,35.89,52877.16,118.08,8,0.0767,0.3172,Urban Runoff,0.3419,0.3078,0.8295,0.3390,0.2232,0.7161,73.26,Warning,Moderate,0.934,98.9,-20.8
2025-08-18T15:20:11.922Z,23.0546,72.5433,Ahmedabad Coast,6.26,5.81,14.88,51.76,175.83,54.45,8.448,2.014,3.001,4.474,345.29,21267.41,0.7961,0.002051,0.04622,0.01005,0.0923,0.1994,0.4931,0.5915,0.8639,0.7965,73,276,17967,3593,653.40,0.7395,0.7652,Critical,28.29,36.93,54535.47,38.03,19,0.1439,0.5629,Industrial,0.7965,0.7222,0.6175,0.4928,0.3511,0.3627,58.31,Non-Compliant,Extreme,0.963,81.8,-29.2
2025-08-18T14:50:11.922Z,22.2510,71.2142,Gujarat Coast,7.39,8.07,5.45,19.21,49.95,15.59,3.087,0.732,1.050,1.161,190.75,19144.75,0.1664,0.000247,0.01191,0.00325,0.0189,0.0447,0.1007,0.1548,0.2809,0.0000,40,143,9307,1861,311.25,0.2379,0.1721,Moderate,26.79,35.78,50988.32,142.01,4,0.0558,0.0802,Urban Runoff,0.1949,0.1017,0.7631,0.0961,0.1325,0.8013,82.14,Compliant,Low,0.969,98.1,-25.2
2025-08-18T14:20:11.922Z,21.6230,69.5820,Porbandar,7.42,8.07,5.73,22.35,56.25,18.72,2.177,0.545,0.723,1.097,195.61,18550.40,0.1717,0.000331,0.00889,0.00271,0.0143,0.0303,0.1454,0.1404,0.1220,0.0000,32,117,7615,1523,258.97,0.2102,0.2108,Moderate,26.78,35.46,50903.01,162.31,4,0.0441,0.0590,Urban Runoff,0.1939,0.0813,0.5851,0.2381,0.0743,0.6864,81.13,Compliant,Low,0.987,78.7,-25.5
2025-08-18T13:50:11.922Z,22.2668,68.9685,Dwarka,6.68,6.31,12.87,41.65,130.78,44.98,7.890,1.644,2.837,3.907,333.46,20308.29,0.7148,0.001604,0.03924,0.00685,0.0777,0.1738,0.3915,0.5213,0.8464,0.6644,57,220,14328,2865,524.72,0.5875,0.6900,Critical,27.96,36.44,54819.44,72.79,16,0.1025,0.4426,Urban Runoff,0.2492,0.5093,0.4881,0.4106,0.3224,0.3987,55.70,Non-Compliant,Extreme,0.930,92.2,-24.7
